Proptype,Locality,Count,lat,lng,ROI
RUMAH TERES - TENGAH,"BANDAR PUTERA 2, KLANG",231,2.9709751,101.5053725,40.27254502
RUMAH TERES - TENGAH,"BANDAR PUTERA KLANG, KLANG",37,2.993781,101.492888,23.54494007
RUMAH TERES - TENGAH,"BANDAR PUTERI JAYA, PETALING",476,5.610412,100.531017,33.85900332
RUMAH TERES - TENGAH,"BANDAR PUTERI KLANG, KLANG",401,2.988931,101.4655421,32.00694385
RUMAH TERES - TENGAH,"BANDAR PUTERI KLANG PHASE 1A, KLANG",580,2.9882506,101.4659929,34.96767742
RUMAH TERES - TENGAH,"BANDAR PUTERI, PETALING",299,3.0175262,101.6247034,28.82700089
RUMAH TERES - TENGAH,"BANDAR PUTRA P/L 7237, KLANG",46,2.993781,101.492888,31.90922772
RUMAH TERES - TENGAH,"BANDAR RINCING, ULU LANGAT",500,2.9281605,101.861373,36.64707105
RUMAH TERES - TENGAH,"BANDAR SAUJANA PUTRA, KUALA LANGAT",1326,2.951814,101.5803281,38.67983958
RUMAH TERES - TENGAH,"BANDAR SERI COALFIELDS, KUALA SELANGOR",203,3.2508586,101.4711458,20.40866987
RUMAH TERES - TENGAH,"BANDAR SERI EHSAN, KUALA LANGAT",256,2.770819,101.6272916,35.72480561
RUMAH TERES - TENGAH,"BANDAR SERI PUTRA, ULU LANGAT",248,2.887305,101.780217,31.25223772
RUMAH TERES - TENGAH,"BANDAR SETIA ALAM, PETALING",1305,3.10519,101.462051,27.15380674
RUMAH TERES - TENGAH,"BANDAR SG EMAS, KUALA LANGAT",71,2.823195,101.534594,27.96016036
RUMAH TERES - TENGAH,"BANDAR SG LONG, ULU LANGAT",934,3.0418032,101.7930748,35.76232776
RUMAH TERES - TENGAH,"BANDAR SIERRA PUCHONG, SEPANG",108,2.9694457,101.6539444,30.10854705
RUMAH TERES - TENGAH,"BANDAR SULTAN SULAIMAN, KLANG",90,3.0309948,101.3821337,14.85164969
RUMAH TERES - TENGAH,"BANDAR SUNGAI BUAYA, HULU SELANGOR",554,3.374508,101.5326601,33.2623852
RUMAH TERES - TENGAH,"BANDAR SUNWAY PJS 7, PETALING",230,3.070441,101.6159692,35.02867137
RUMAH TERES - TENGAH,"BANDAR SUNWAY SEMENYIH, ULU LANGAT",150,2.971918,101.8426651,33.22057569
RUMAH TERES - TENGAH,"BANDAR TASIK KESUMA, ULU LANGAT",832,2.914174,101.8679789,38.00906705
RUMAH TERES - TENGAH,"BANDAR TASIK PUTERI, GOMBAK",1481,3.284304,101.474379,32.64325482
RUMAH TERES - TENGAH,"BANDAR TASIK SELATAN, KUALA LUMPUR",87,3.072012,101.70958,30.61993562
RUMAH TERES - TENGAH,"BANDAR TEKNOLOGI, ULU LANGAT",326,2.9610891,101.8187105,40.26898405
RUMAH TERES - TENGAH,"BANDAR TUN ABD RAZAK (KAMPUNG KONGGO), KUALA LUMPUR",101,3.0854813,101.7175581,31.74999923
RUMAH TERES - TENGAH,"BANDAR TUN HUSSIEN ONN, ULU LANGAT",518,3.054445,101.7592808,32.72169578
RUMAH TERES - TENGAH,"BANDAR UTAMA BATANG KALI, HULU SELANGOR",273,3.45874,101.662884,35.88927899
RUMAH TERES - TENGAH,"BANDAR UTAMA DAMANSARA, PETALING",1167,3.1467185,101.6119073,28.81790555
RUMAH TERES - TENGAH,"BANGI AVENUE, ULU LANGAT",264,2.8978292,101.7948854,22.84225935
RUMAH TERES - TENGAH,"BANGSAR BARU, KUALA LUMPUR",190,3.132896,101.6714351,26.27982081
RUMAH TERES - TENGAH,"BANGSAR PARK, KUALA LUMPUR",102,3.133456,101.6743219,32.64484049
RUMAH TERES - TENGAH,"BATANG BERJUNTAI, KUALA SELANGOR",10,3.377953,101.4062371,9.520678427
RUMAH TERES - TENGAH,"BATU 6 JLN MERU, KLANG",10,NA,NA,27.71408206
RUMAH TERES - TENGAH,"BAYU DAMANSARA, PETALING",87,3.165884,101.589494,30.50722238
RUMAH TERES - TENGAH,"BAYU GOLDEN, KLANG",24,3.0151277,101.4332551,28.24290626
RUMAH TERES - TENGAH,"BAYU HEIGHTS, ULU LANGAT",12,3.0117306,101.7341387,30.77544273
RUMAH TERES - TENGAH,"BAYU PERDANA, KLANG",467,3.017291,101.436206,34.5362655
RUMAH TERES - TENGAH,"BERJAYA INDUSTRIAL PARK, KLANG",173,2.9851809,101.5120191,35.89623161
RUMAH TERES - TENGAH,"BOLTON INDUSTRIAL PARK, GOMBAK",55,3.2365,101.6964698,31.7596453
RUMAH TERES - TENGAH,"BUDIMAN VALLEY, PETALING",16,3.1844373,101.4587188,6.50724998
RUMAH TERES - TENGAH,"BUKIT AMPANG PERMAI, ULU LANGAT",12,3.1214764,101.7837271,26.73336351
RUMAH TERES - TENGAH,"BUKIT ANGGERIK, KUALA LUMPUR",128,3.060147,101.7478721,35.70190649
RUMAH TERES - TENGAH,"BUKIT BANDARAYA AREA B, KUALA LUMPUR",13,3.1412139,101.6609357,28.4552016
RUMAH TERES - TENGAH,"BUKIT BANDARAYA AREA F, KUALA LUMPUR",12,3.138789,101.6649601,-7.661022677
RUMAH TERES - TENGAH,"BUKIT BANDARAYA, KUALA LUMPUR",72,3.138789,101.6649601,30.35261589
RUMAH TERES - TENGAH,"BUKIT BANDARAYA SHAH ALAM, PETALING",101,3.096123,101.4919769,24.49591356
RUMAH TERES - TENGAH,"BUKIT BANDARAYA SHAH ALAM U11, PETALING",78,3.096123,101.4919769,29.35441028
RUMAH TERES - TENGAH,"BUKIT HATAMAS, ULU LANGAT",43,3.094622,101.763954,31.41019969
RUMAH TERES - TENGAH,"BUKIT INDAH, KUALA LUMPUR",40,3.078565,101.677747,35.72246164
RUMAH TERES - TENGAH,"BUKIT JALIL, KUALA LUMPUR",140,3.0586745,101.6917068,28.06882416
RUMAH TERES - TENGAH,"BUKIT JELUTONG SHAH ALAM, PETALING",1007,3.1071444,101.5285154,25.56309463
RUMAH TERES - TENGAH,"BUKIT NAGA P/L 2839, KLANG",15,3.0135451,101.5088176,31.99239905
RUMAH TERES - TENGAH,"BUKIT RIMAU, KLANG",252,2.990497,101.5289392,33.64777549
RUMAH TERES - TENGAH,"BUKIT SANDARAN, PETALING",48,3.1325488,101.4903569,31.710454
RUMAH TERES - TENGAH,"BUKIT SAUJANA, KUALA SELANGOR",52,3.2044599,101.4750896,32.58116325
RUMAH TERES - TENGAH,"BUKIT SENTOSA, HULU SELANGOR",1954,3.398464,101.5676399,34.38807506
RUMAH TERES - TENGAH,"BUKIT SEPUTEH, KUALA LUMPUR",28,3.1235079,101.6973061,25.54536194
RUMAH TERES - TENGAH,"BUKIT SERDANG SEK 14, PETALING",17,3.025393,101.6963561,34.50896998
RUMAH TERES - TENGAH,"BUKIT SERDANG SEK 4, PETALING",27,3.020239,101.700258,33.86255405
RUMAH TERES - TENGAH,"CAHAYA HEIGHTS, PETALING",23,3.144994,101.5242612,29.32289472
RUMAH TERES - TENGAH,"CASA GEMILANG (SG PUSU), GOMBAK",47,3.2490117,101.7324023,29.89383668
RUMAH TERES - TENGAH,"CHERAS VISTA, ULU LANGAT",72,3.066511,101.7927601,31.10042231
RUMAH TERES - TENGAH,"CONTINENTAL PARK, KUALA LUMPUR",21,3.0879122,101.681544,28.51862214
RUMAH TERES - TENGAH,"CYBERJAYA (EVERGREEN GARDEN RESIDENCE), SEPANG",11,2.9462054,101.668141,0.382804598
RUMAH TERES - TENGAH,"CYBERJAYA, SEPANG",22,2.921318,101.6559349,22.51613676
RUMAH TERES - TENGAH,"D' ALPINIA, SEPANG",49,2.978875,101.6535521,28.7059802
RUMAH TERES - TENGAH,"DAMANSARA EMAS SEK 5 KOTA DAMANSARA, PETALING",66,3.157046,101.590158,28.11795725
RUMAH TERES - TENGAH,"DAMANSARA HEIGHTS (BUKIT DAMANSARA), KUALA LUMPUR",197,3.149137,101.653394,26.89786357
RUMAH TERES - TENGAH,"DAMANSARA INDAH RESORT HOMES, PETALING",176,3.1441541,101.5891462,29.69522864
RUMAH TERES - TENGAH,"DANAU KOTA, KUALA LUMPUR",66,3.2025275,101.7168871,25.2261863
RUMAH TERES - TENGAH,"D'ANJUNG TELUK PULAI, KLANG",26,3.0440101,101.4354399,30.4027969
RUMAH TERES - TENGAH,"DATARAN UKAY, GOMBAK",30,3.169389,101.7551779,21.38630152
RUMAH TERES - TENGAH,"DENAI ALAM SHAH ALAM, PETALING",738,3.1611843,101.5104576,27.42653075
RUMAH TERES - TENGAH,"DESA AMAN, KUALA LUMPUR",59,3.094026,101.74028,33.68293088
RUMAH TERES - TENGAH,"DESA ANDAMAN, KUALA LUMPUR",18,3.202359,101.7287179,33.81267747
RUMAH TERES - TENGAH,"DESA BAIDURI HARMONI, SEPANG",10,2.79613,101.7259589,41.90443448
RUMAH TERES - TENGAH,"DESA BAKTI, KUALA LUMPUR",26,3.1036255,101.6877324,31.44228512
RUMAH TERES - TENGAH,"DESA BUDIMAN, ULU LANGAT",38,3.055995,101.810218,21.41679147
RUMAH TERES - TENGAH,"DESA BUKIT CAHAYA, ULU LANGAT",10,3.044435,101.742206,31.82882593
RUMAH TERES - TENGAH,"DESA BUNGA RAYA, ULU LANGAT",32,2.989363,101.7824209,35.37996934
RUMAH TERES - TENGAH,"DESA CAMELIA 1& 2, SEPANG",10,2.9463785,101.7379743,36.4284892
RUMAH TERES - TENGAH,"DESA COALFIELDS, KUALA SELANGOR",373,3.237129,101.4876202,31.87279616
RUMAH TERES - TENGAH,"DESA DAHLIA, ULU LANGAT",10,2.978216,101.7603158,29.09945007
RUMAH TERES - TENGAH,"DESA INDAH SUNGAI TUA, GOMBAK",13,3.2523311,101.6753823,40.06029055
RUMAH TERES - TENGAH,"DESA KARUN MAS, ULU LANGAT",164,3.00525,101.7559453,38.14077233
RUMAH TERES - TENGAH,"DESA KEKWA, ULU LANGAT",11,2.988181,101.7771239,33.06871353
RUMAH TERES - TENGAH,"DESA KEMUNING SURIA P/L 1261, KLANG",19,3.0448516,101.44471,31.23964494
RUMAH TERES - TENGAH,"DESA KERAMAT (AU2C), GOMBAK",20,3.176586,101.7531472,27.9902642
RUMAH TERES - TENGAH,"DESA KIAMBANG ULU LANGAT, ULU LANGAT",12,2.9871476,101.7768062,39.75345088
RUMAH TERES - TENGAH,"DESA KUNDANG, GOMBAK",59,3.3017547,101.5237366,34.36717951
RUMAH TERES - TENGAH,"DESA LATANIA, KLANG",58,3.021945,101.4864001,32.40400396
RUMAH TERES - TENGAH,"DESA MELAWATI, KUALA LUMPUR",19,3.220616,101.7388519,29.52351828
RUMAH TERES - TENGAH,"DESA MERPATI, SEPANG",31,2.778749,101.751854,32.14622151
RUMAH TERES - TENGAH,"DESA PARKCITY (AMELIA GARDEN HOMES), KUALA LUMPUR",59,3.1881236,101.6389161,27.43591574
RUMAH TERES - TENGAH,"DESA PARK CITY (LEVENUE), KUALA LUMPUR",26,3.1878445,101.6246641,26.00212094
RUMAH TERES - TENGAH,"DESA PARK CITY (SAFA), KUALA LUMPUR",37,3.186244,101.6299321,31.52979846
RUMAH TERES - TENGAH,"DESA PARK CITY (SOUTH LAKE), KUALA LUMPUR",84,3.186244,101.6299321,29.71681885
RUMAH TERES - TENGAH,"DESA PARK CITY (ZENIA), KUALA LUMPUR",18,3.184555,101.62751,24.81247489
RUMAH TERES - TENGAH,"DESA PERMAI (CHERAS), ULU LANGAT",28,3.056371,101.7972929,37.66317234
RUMAH TERES - TENGAH,"DESA PINGGIRAN PUTRA, SEPANG",125,2.907162,101.708878,31.5908354
RUMAH TERES - TENGAH,"DESA PUTERI, GOMBAK",23,3.2836039,101.505244,41.54335551
RUMAH TERES - TENGAH,"DESA ROS, ULU LANGAT",12,3.00029,101.7940601,37.91864022
RUMAH TERES - TENGAH,"DESA SALAK MAJU, SEPANG",10,2.797799,101.7452573,32.88051456
RUMAH TERES - TENGAH,"DESA SALAK PERMAI, SEPANG",12,2.801064,101.7479819,27.19078755
RUMAH TERES - TENGAH,"DESA SAUJANA, SEPANG",35,2.911036,101.7360889,41.04828119
RUMAH TERES - TENGAH,"DESA SEPUTEH, KUALA LUMPUR",12,3.113637,101.6882489,26.11470768
RUMAH TERES - TENGAH,"DESA SERDANG, ULU LANGAT",82,3.0095948,101.7306057,35.97526461
RUMAH TERES - TENGAH,"DESA SERI BAYU, GOMBAK",34,3.296932,101.588738,29.03057623
RUMAH TERES - TENGAH,"DESA SERI HARTAMAS, KUALA LUMPUR",85,3.161787,101.6489981,24.38249427
RUMAH TERES - TENGAH,"DESA SERI JENARIS, ULU LANGAT",58,3.012038,101.8017691,34.46076622
RUMAH TERES - TENGAH,"DESA SERI QASEH, SEPANG",14,2.8046462,101.7192842,33.05029204
RUMAH TERES - TENGAH,"DESA SEROJA, ULU LANGAT",17,2.985112,101.789671,38.76705917
RUMAH TERES - TENGAH,"DESIRAN BAYU, KUALA LUMPUR",30,3.1928503,101.7257636,-12.8353134
RUMAH TERES - TENGAH,"D IMPIAN TROPIKA, ULU LANGAT",23,3.0167621,101.750806,11.35243185
RUMAH TERES - TENGAH,"D'ISLAND RESIDENCE, SEPANG",10,2.9596939,101.6029795,-64.35253862
RUMAH TERES - TENGAH,"ECO MAJESTIC, ULU LANGAT",18,2.9132883,101.83823,-57.963783
RUMAH TERES - TENGAH,"ELMINA EAST, PETALING",106,3.1644886,101.5261364,6.116561383
RUMAH TERES - TENGAH,"FAIRVIEW GARDEN, KUALA LUMPUR",12,3.1389735,101.6259652,34.3652514
RUMAH TERES - TENGAH,"FLORA IMPIAN, KUALA LUMPUR",12,3.1834876,101.6462843,30.88845519
RUMAH TERES - TENGAH,"GASING INDAH, KUALA LUMPUR",22,3.087531,101.666079,25.74817276
RUMAH TERES - TENGAH,"GLENMARIE ESTATE, PETALING",30,3.0879899,101.5729733,41.61602468
RUMAH TERES - TENGAH,"GLENMARIE INDUSTRIAL PARK, PETALING",235,3.08681,101.562673,22.94395627
RUMAH TERES - TENGAH,"GOMBAK RIA, GOMBAK",41,3.226816,101.7030319,25.28466679
RUMAH TERES - TENGAH,"GOODVIEW HEIGHT TOWN CENTRE, ULU LANGAT",147,3.0046041,101.8243692,12.44866446
RUMAH TERES - TENGAH,"GOOD VIEW, ULU LANGAT",80,3.1120301,101.826896,0.258553889
RUMAH TERES - TENGAH,"HAPPY GARDEN, KUALA LUMPUR",430,3.084682,101.684641,34.97100034
RUMAH TERES - TENGAH,"HILL PARK HOME, ULU LANGAT",321,2.9547387,101.8160368,35.54793634
RUMAH TERES - TENGAH,"HILLSIDE ESTATE, ULU LANGAT",11,3.1578122,101.7643653,40.57339263
RUMAH TERES - TENGAH,"HOTSPRING GARDEN, KUALA LUMPUR",27,3.1571886,101.7119283,35.46670467
RUMAH TERES - TENGAH,"IMPIANA SENTUL BAHAGIA, KUALA LUMPUR",15,3.1946786,101.689419,43.02727491
RUMAH TERES - TENGAH,"IMPIAN INDAH (PECAHAN LOT 1855), GOMBAK",61,3.025343,101.752674,36.94728818
RUMAH TERES - TENGAH,"INDAH GEMILANG, GOMBAK",16,3.256004,101.6963842,36.14572901
RUMAH TERES - TENGAH,"IPOH ROAD GARDEN, KUALA LUMPUR",11,3.175733,101.6887697,29.849253
RUMAH TERES - TENGAH,"JADE HILLS, ULU LANGAT",31,2.9960222,101.7558737,22.48586172
RUMAH TERES - TENGAH,"JALAN BANGSAR, KUALA LUMPUR",33,3.1239464,101.6771798,32.47937291
RUMAH TERES - TENGAH,"JALAN IPOH, KUALA LUMPUR",14,3.175733,101.6887697,33.55440844
RUMAH TERES - TENGAH,"JALAN SENTUL, KUALA LUMPUR",31,3.1843273,101.6918983,23.99880906
RUMAH TERES - TENGAH,"JALAN TELUK PULAI, KLANG",25,3.0406585,101.4338862,27.26315676
RUMAH TERES - TENGAH,"JLN TELOK GADUNG, KLANG",212,3.0357262,101.4210683,29.86334562
RUMAH TERES - TENGAH,"KAJANG 2, ULU LANGAT",32,2.9665536,101.7972938,15.93199701
RUMAH TERES - TENGAH,"KAJANG PRIMA, ULU LANGAT",178,2.97932,101.813679,36.31613031
RUMAH TERES - TENGAH,"KAMPUNG BARU AIR PANAS, KUALA LUMPUR",19,3.19153,101.720965,33.86131321
RUMAH TERES - TENGAH,"KAMPUNG BATU 14 PUCHONG, PETALING",10,2.9961732,101.6314212,42.1695781
RUMAH TERES - TENGAH,"KAMPUNG LINDUNGAN PJS 6, PETALING",21,3.075625,101.6185039,28.19465628
RUMAH TERES - TENGAH,"KAMPUNG MELAYU BT 7, KLANG",329,2.9724694,101.5165258,37.36327819
RUMAH TERES - TENGAH,"KAMPUNG NELAYAN TELOK GONG, KLANG",20,2.964165,101.3890079,20.87097486
RUMAH TERES - TENGAH,"KAMPUNG PANDAN, KUALA LUMPUR",30,3.140636,101.7288931,33.18735114
RUMAH TERES - TENGAH,"KAMPUNG RAJA UDA, KLANG",80,3.019452,101.414322,26.32435993
RUMAH TERES - TENGAH,"KAMPUNG SUNGAI KAYU ARA, PETALING",52,3.1331388,101.6121842,27.54153014
RUMAH TERES - TENGAH,"KAMPUNG TASIK TAMBAHAN, ULU LANGAT",70,3.128132,101.7780019,32.72412209
RUMAH TERES - TENGAH,"KASEH HEIGHTS (SEMENYIH), ULU LANGAT",13,2.9540104,101.8277643,17.69950149
RUMAH TERES - TENGAH,"KAW JLN AMPANG/AMPANG HILIR, KUALA LUMPUR",21,3.1602638,101.7293418,36.83291878
RUMAH TERES - TENGAH,"KAW KASIPILLAY, KUALA LUMPUR",14,3.1759926,101.684673,33.84084236
RUMAH TERES - TENGAH,"KEMENSAH HEIGHTS, GOMBAK",10,3.211171,101.7612709,30.11537519
RUMAH TERES - TENGAH,"KEMUNING GREEN HILLS 2, KLANG",86,2.991559,101.5201501,32.23701963
RUMAH TERES - TENGAH,"KEMUNING GREEN VILLE (TAMAN AMJ), KLANG",272,2.982298,101.534864,36.91998637
RUMAH TERES - TENGAH,"KEMUNING INDAH SEKSYEN 32, KLANG",12,3.0101632,101.5303282,38.14169576
RUMAH TERES - TENGAH,"KEMUNING UTAMA, KLANG",692,3.0186609,101.5368831,28.37611989
RUMAH TERES - TENGAH,"KEN RIMBA SEK 16, KLANG",201,3.0582942,101.4841495,19.86561847
RUMAH TERES - TENGAH,"KEPONG BARU, KUALA LUMPUR",627,3.2074736,101.6428,35.19364855
RUMAH TERES - TENGAH,"KEPONG ENTREPRENEURS PARK, KUALA LUMPUR",35,3.2134688,101.6469904,30.31397894
RUMAH TERES - TENGAH,"KEPONG GARDEN, KUALA LUMPUR",182,3.2100278,101.631712,33.25879321
RUMAH TERES - TENGAH,"KINRARA MAS, KUALA LUMPUR",19,3.057522,101.6485268,37.23465459
RUMAH TERES - TENGAH,"KINRARA RESIDENCE, PETALING",115,3.02999,101.6718851,13.18354713
RUMAH TERES - TENGAH,"KOTA BAYU EMAS, KLANG",250,2.9776274,101.4512446,34.84273278
RUMAH TERES - TENGAH,"KOTA BIDARI (BANDAR COUNTRY HOMES), GOMBAK",18,3.32822,101.5248848,36.67670676
RUMAH TERES - TENGAH,"KOTA EMERALD, GOMBAK",363,3.315936,101.5578461,28.0560779
RUMAH TERES - TENGAH,"KOTA KEMUNING, KLANG",1172,2.992505,101.54146,30.5836608
RUMAH TERES - TENGAH,"KOTA PENDAMAR, KLANG",173,2.984857,101.4112868,32.01923417
RUMAH TERES - TENGAH,"KOTA PUTRI BANDAR BARU BT ARANG, GOMBAK",56,3.304107,101.4310328,25.60543175
RUMAH TERES - TENGAH,"KOTA WARISAN, SEPANG",238,2.824222,101.6958172,35.49401793
RUMAH TERES - TENGAH,"KUNDANG JAYA, GOMBAK",130,3.284292,101.526079,35.83765429
RUMAH TERES - TENGAH,"KYK HEIGHTS, ULU LANGAT",31,3.0175858,101.7312205,17.43669996
RUMAH TERES - TENGAH,"LAGUNA PARK, KLANG",36,2.9437836,101.3559332,-221.348685
RUMAH TERES - TENGAH,"LAMAN GAPIMAS, HULU SELANGOR",11,3.4216458,101.6268766,-3.817239278
RUMAH TERES - TENGAH,"LAMAN RESIDENCE, KUALA LUMPUR",59,3.2280958,101.6679044,31.36749061
RUMAH TERES - TENGAH,"LAMAN RIMBUNAN, KUALA LUMPUR",177,3.210934,101.6503628,29.84623734
RUMAH TERES - TENGAH,"LAMAN VIEW CYBERJAYA, SEPANG",10,NA,NA,65.35860598
RUMAH TERES - TENGAH,"LAVENDER PARK, ULU LANGAT",53,3.0811676,101.7686804,35.71166977
RUMAH TERES - TENGAH,"LEMBAH BERINGIN, HULU SELANGOR",63,3.571638,101.5357298,3.597166725
RUMAH TERES - TENGAH,"LEMBAH KERAMAT (AU5C & AU5D), GOMBAK",115,3.2037607,101.7570128,24.37286189
RUMAH TERES - TENGAH,"LUCKY GARDEN (JLN BANGSAR), KUALA LUMPUR",115,3.1239464,101.6771798,30.91722816
RUMAH TERES - TENGAH,"LUCKY GARDEN (JLN PUCHONG), KUALA LUMPUR",17,3.0631593,101.6480617,30.81679124
RUMAH TERES - TENGAH,"MEDAN BATU CAVES, GOMBAK",10,3.234226,101.6738258,33.21662072
RUMAH TERES - TENGAH,"MEDAN IDAMAN, KUALA LUMPUR",54,3.207423,101.7116129,22.96203869
RUMAH TERES - TENGAH,"MILLION GARDEN, KUALA LUMPUR",23,3.1823231,101.6817886,38.82158017
RUMAH TERES - TENGAH,"M RESIDENCE 2, GOMBAK",26,3.307067,101.5003098,-43.54891128
RUMAH TERES - TENGAH,"M RESIDENCE RAWANG, GOMBAK",61,3.318193,101.509326,-2.580758332
RUMAH TERES - TENGAH,"MUTIARA BUKIT JALIL, KUALA LUMPUR",262,3.058183,101.65423,30.61480729
RUMAH TERES - TENGAH,"MUTIARA DAMANSARA, PETALING",200,3.160611,101.6121892,23.16077651
RUMAH TERES - TENGAH,"MUTIARA HEIGHTS, ULU LANGAT",17,3.0123599,101.8129324,-72.90558484
RUMAH TERES - TENGAH,"MUTIARA SUBANG, PETALING",96,3.178726,101.533941,33.68498996
RUMAH TERES - TENGAH,"MUTIARA TROPICANA (KEDIAMAN), PETALING",22,3.129119,101.599951,27.89632372
RUMAH TERES - TENGAH,"NANYANG ESTATE, KUALA LUMPUR",43,3.2213269,101.6630931,31.71998984
RUMAH TERES - TENGAH,"OFF JLN BUKIT KUDA, KLANG",24,3.0449231,101.454896,25.16481701
RUMAH TERES - TENGAH,"OFF JLN KAPAR, KLANG",69,3.0841324,101.4041065,21.74626848
RUMAH TERES - TENGAH,"OFF JLN MERU, KLANG",427,3.0925079,101.4439556,32.73714846
RUMAH TERES - TENGAH,"OFF JLN SUNGAI PUTUS, KLANG",139,3.0698718,101.4377544,34.5086866
RUMAH TERES - TENGAH,"OFF JLN TELOK GADUNG, KLANG",28,3.0357262,101.4210683,-4.661849411
RUMAH TERES - TENGAH,"OVERSEAS UNION GARDEN, KUALA LUMPUR",384,3.0830739,101.6712698,32.60535958
RUMAH TERES - TENGAH,"PALM WALK BANDAR SG LONG, ULU LANGAT",201,3.048857,101.8083892,33.13741805
RUMAH TERES - TENGAH,"PANDAMARAN JAYA, KLANG",10,2.9982694,101.4257227,20.5384406
RUMAH TERES - TENGAH,"PANTAI DALAM KAMPUNG KERINCHI, KUALA LUMPUR",35,3.114148,101.6643038,29.50168493
RUMAH TERES - TENGAH,"PEKAN MERU, KLANG",12,3.1334027,101.4410127,36.75081809
RUMAH TERES - TENGAH,"PELABUHAN KLANG, KLANG",215,2.999852,101.39283,30.10114176
RUMAH TERES - TENGAH,"PERDANA RESIDENCE 2, GOMBAK",43,3.257728,101.6453157,17.14470905
RUMAH TERES - TENGAH,"PERUMAHAN KINRARA, PETALING",1987,3.0466,101.64675,30.01131421
RUMAH TERES - TENGAH,"PERUMAHAN KOS RENDAH PAYA JARAS, PETALING",26,3.201735,101.5473128,38.93969755
RUMAH TERES - TENGAH,"PERUMAHAN PKNS JLN PETOLA, KLANG",26,3.0196401,101.413487,33.87465599
RUMAH TERES - TENGAH,"PETALING GARDEN, KUALA LUMPUR",94,3.0673456,101.6925497,34.07123683
RUMAH TERES - TENGAH,"PINGGIRAN BATU CAVES, GOMBAK",132,3.252888,101.693885,32.99633071
RUMAH TERES - TENGAH,"PINGGIRAN UKAY, GOMBAK",18,3.1921938,101.7662697,23.2298576
RUMAH TERES - TENGAH,"PINGGIRAN USJ, PETALING",228,3.0485201,101.5574892,31.58299371
RUMAH TERES - TENGAH,"PJS 2, PETALING",43,3.07976,101.6359531,31.07858267
RUMAH TERES - TENGAH,"PJS 4, PETALING",46,3.073822,101.6291639,18.56538225
RUMAH TERES - TENGAH,"PJS 9 BANDAR SUNWAY, PETALING",201,3.06649,101.61202,33.84517691
RUMAH TERES - TENGAH,"PKNS JLN RABA, KUALA LANGAT",11,2.8038283,101.4950699,29.75935771
RUMAH TERES - TENGAH,"P/L 10490 TAMAN PUTRI SENTOSA, KLANG",61,2.9940851,101.4821904,31.99283166
RUMAH TERES - TENGAH,"P/L 11007 SG JATI, KLANG",11,3.0032545,101.4906078,31.94592831
RUMAH TERES - TENGAH,"P/L 1126 TAMAN KEMBARA, KLANG",14,3.068453,101.4053141,38.76902248
RUMAH TERES - TENGAH,"P/L 1179 TAMAN TELOK PULAI INDAH 2, KLANG",11,3.044819,101.4307031,31.32575899
RUMAH TERES - TENGAH,"P/L: 1209 TAMAN SEMENTA JAYA, KLANG",20,3.085229,101.381949,39.17160268
RUMAH TERES - TENGAH,"P/L 2026, KLANG",15,3.068918,101.441791,21.72670817
RUMAH TERES - TENGAH,"P/L 2223 & 2224 JLN KASBAN MERU, KLANG",11,3.125082,101.429378,36.48192286
RUMAH TERES - TENGAH,"P/L 2230 JLN KASBAN TAMAN MERU MAKMUR 2, KLANG",22,3.1249102,101.4293883,37.15001898
RUMAH TERES - TENGAH,"P/L 2336 & 2337 TAMAN DESA KENCHANA, KLANG",14,3.132336,101.439052,28.76462915
RUMAH TERES - TENGAH,"P/L 240, KLANG",16,3.0448516,101.44471,33.77746179
RUMAH TERES - TENGAH,"P/L 2794 TAMAN DESA KENCANA, KLANG",12,3.134167,101.444504,39.2995702
RUMAH TERES - TENGAH,"P/L 3220 OFF JLN KAPAR, KLANG",11,3.087147,101.3973,29.58027027
RUMAH TERES - TENGAH,"P/L 3236, KLANG",10,3.0448516,101.44471,44.75792201
RUMAH TERES - TENGAH,"P/L 3669 JALAN KEBUN, KLANG",13,2.9712639,101.5116742,61.22053585
RUMAH TERES - TENGAH,"P/L 3679 JLN NENAS, KLANG",10,3.1418584,101.4094427,59.4317624
RUMAH TERES - TENGAH,"P/L 3734 & 3735 TAMAN MERU RIA, KLANG",15,3.151153,101.411828,38.97076475
RUMAH TERES - TENGAH,"P/L 3768 DESA KENCANA, KLANG",14,3.134167,101.444504,15.546009
RUMAH TERES - TENGAH," (P/L 4346)TAMAN TOK MUDA, KLANG",12,3.1324668,101.3441192,20.15082974
RUMAH TERES - TENGAH,"P/L 5633 TAMAN SG SERDANG, KLANG",12,3.1501879,101.3288511,45.1317049
RUMAH TERES - TENGAH,"P/L 6914, KLANG",44,3.136797,101.379049,10.22689045
RUMAH TERES - TENGAH,"PL 6927, KLANG",14,3.044917,101.4455621,40.73082708
RUMAH TERES - TENGAH,"P/L 8302 TAMAN HARAPAN, KLANG",22,3.044917,101.4455621,31.639458
RUMAH TERES - TENGAH,"P/L 8396&8397, KLANG",15,3.069373,101.438639,25.52823221
RUMAH TERES - TENGAH,"P/L 847, KLANG",22,3.000964,101.806996,38.88693031
RUMAH TERES - TENGAH,"P/L 965 TAMAN WARISAN, KUALA SELANGOR",11,3.330187,101.257771,35.56276014
RUMAH TERES - TENGAH,"P/LOT 1826 TAMAN DESA SALAK JAYA, SEPANG",14,2.796877,101.7226238,39.67016938
